name;chrom;strand;txStart;txEnd;exonCount;name2;Length;Name3
NM_001004058;chr11;-;55926869;55927793;1;OR8K5;924;OR8K5
NM_001005203;chr12;+;48919414;48921886;2;OR8S1;2472;OR8S1
NM_001005204;chr11;+;56143099;56144029;1;OR8U1;930;OR8U1
NM_001013356;chr11;+;56143099;56143975;2;OR8U8;876;OR8U8
NM_001001658;chr7;-;142723286;142724219;1;OR9A2;933;OR9A2
NM_001001656;chr7;+;141618675;141619620;1;OR9A4;945;OR9A4
NM_001005213;chr11;+;56467863;56468781;1;OR9G1;918;OR9G1
NM_001005284;chr11;-;56510303;56511287;1;OR9G4;984;OR9G4
NM_001013358;chr11;+;56467863;56468781;1;OR9G9;918;OR9G9
NM_001005211;chr11;-;57885971;57886916;1;OR9I1;945;OR9I1
NM_001005243;chr12;+;55523552;55524560;1;OR9K2;1008;OR9K2
NM_001005212;chr11;+;57791352;57949038;3;OR9Q1;157686;OR9Q1
NM_001005283;chr11;+;57957905;57958990;1;OR9Q2;1085;OR9Q2
NM_032790;chr12;+;122064454;122079946;2;ORAI1;15492;ORAI1
NM_001271819;chr7;+;102073976;102097268;3;ORAI2;23292;ORAI2
NM_152288;chr16;+;30960404;30966259;2;ORAI3;5855;ORAI3
NM_153451;chr11;-;69480331;69490165;5;ORAOV1;9834;ORAOV1
NM_001190819;chr1;-;52838500;52870143;17;ORC1;31643;ORC1
NM_006190;chr2;-;201774893;201828424;18;ORC2;53531;ORC2
NM_012381;chr6;+;88299784;88377172;20;ORC3;77388;ORC3
NM_181742;chr2;-;148687965;148779173;14;ORC4;91208;ORC4
NM_002553;chr7;-;103766787;103848495;14;ORC5;81708;ORC5
NM_014321;chr16;+;46723557;46732306;7;ORC6;8749;ORC6
NM_000607;chr9;+;117085302;117088759;6;ORM1;3457;ORM1
NM_000608;chr9;+;117092068;117095536;6;ORM2;3468;ORM2
NM_001128150;chr2;-;190634992;190649097;4;ORMDL1;14105;ORMDL1
NM_014182;chr12;+;56211805;56214959;4;ORMDL2;3154;ORMDL2
NM_139280;chr17;-;38077295;38083884;4;ORMDL3;6589;ORMDL3
NM_001261420;chr12;+;58087737;58115340;14;OS9;27603;OS9
NM_002556;chr11;-;59341870;59383617;14;OSBP;41747;OSBP
NM_001282738;chr22;+;31089768;31303811;15;OSBP2;214043;OSBP2
NM_001174060;chr3;-;31702316;32023342;11;OSBPL10;321026;OSBPL10
NR_049771;chr3;+;31745704;31763078;5;OSBPL10-AS1;17374;OSBPL10-AS1
NM_022776;chr3;-;125247701;125314381;13;OSBPL11;66680;OSBPL11
NM_080597;chr18;-;21742010;21977833;28;OSBPL1A;235823;OSBPL1A
NM_144498;chr20;+;60813540;60871269;14;OSBPL2;57729;OSBPL2
NM_015550;chr7;-;24836155;25019831;23;OSBPL3;183676;OSBPL3
NM_020896;chr11;-;3108345;3186582;22;OSBPL5;78237;OSBPL5
NM_001201481;chr2;+;179059207;179264160;24;OSBPL6;204953;OSBPL6
NM_145798;chr17;-;45884732;45899147;23;OSBPL7;14415;OSBPL7
NM_020841;chr12;-;76745577;76953589;24;OSBPL8;208012;OSBPL8
NR_036662;chr1;+;52082545;52254891;23;OSBPL9;172346;OSBPL9
NM_001282350;chr19;-;54597932;54605994;4;OSCAR;8062;OSCAR
NM_145047;chr1;-;36883506;36916086;10;OSCP1;32580;OSCP1
NM_016470;chr20;-;42824580;42839546;4;OSER1;14966;OSER1
NR_038339;chr20;+;42839599;42854667;3;OSER1-AS1;15068;OSER1-AS1
NM_017807;chr14;-;20915206;20923267;11;OSGEP;8061;OSGEP
NM_022353;chr2;-;190611385;190627924;9;OSGEPL1;16539;OSGEPL1
NR_102429;chr2;+;190627505;190630282;2;OSGEPL1-AS1;2777;OSGEPL1-AS1
NM_182981;chr16;+;83986826;83999937;6;OSGIN1;13111;OSGIN1
NM_004337;chr8;+;90914095;90940095;6;OSGIN2;26000;OSGIN2
NM_020530;chr22;-;30658818;30662829;3;OSM;4011;OSM
NM_003999;chr5;+;38846100;38935743;18;OSMR;89643;OSMR
NM_145260;chr2;-;19551245;19558372;3;OSR1;7127;OSR1
NM_053001;chr8;+;99956630;99964332;4;OSR2;7702;OSR2
NM_001134693;chr2;-;27293341;27294567;3;OST4;1226;OST4
NM_021227;chr4;+;109571740;109588978;4;OSTC;17238;OSTC
NR_028496;chr6;-;159262157;159278664;3;OSTCP1;16507;OSTCP1
NM_012383;chr9;+;77703397;77762114;10;OSTF1;58717;OSTF1
NM_014028;chr6;-;108362612;108395941;6;OSTM1;33329;OSTM1
NM_198184;chr3;+;190930321;190967910;3;OSTN;37589;OSTN
NM_000531;chrX;+;38211735;38280703;10;OTC;68968;OTC
NM_144672;chr16;+;21689834;21772050;28;OTOA;82216;OTOA
NM_001287489;chr2;-;26680070;26781566;46;OTOF;101496;OTOF
NM_001277269;chr11;+;17568919;17667491;55;OTOG;98572;OTOG
NM_173591;chr12;+;80603232;80772870;58;OTOGL;169638;OTOGL
NM_001080440;chr3;+;161214595;161221730;4;OTOL1;7135;OTOL1
NM_177998;chr4;-;4190529;4228621;6;OTOP1;38092;OTOP1
NM_178160;chr17;+;72920369;72930006;7;OTOP2;9637;OTOP2
NM_001272005;chr17;+;72931896;72946087;7;OTOP3;14191;OTOP3
NM_020157;chr20;+;16728997;16732809;4;OTOR;3812;OTOR
NM_148961;chr2;-;241078445;241080073;4;OTOS;1628;OTOS
NM_032109;chr5;-;76924536;76934522;3;OTP;9986;OTP
NR_003089;chr11;+;63753324;63765892;6;OTUB1;12568;OTUB1
NM_023112;chr14;+;94492723;94515276;6;OTUB2;22553;OTUB2
NM_001145373;chr10;+;23728197;23731310;1;OTUD1;3113;OTUD1
NM_015207;chr1;+;20208887;20239437;8;OTUD3;30550;OTUD3
NM_001102653;chr4;-;146054801;146100832;21;OTUD4;46031;OTUD4
NM_001136159;chrX;-;48779302;48815648;9;OTUD5;36346;OTUD5
NM_207320;chrX;+;69282340;69284029;1;OTUD6A;1689;OTUD6A
NM_016023;chr8;+;92082423;92099323;7;OTUD6B;16900;OTUD6B
NM_130901;chr15;-;31775328;31947542;11;OTUD7A;172214;OTUD7A
NM_020205;chr1;-;149912228;149982686;12;OTUD7B;70458;OTUD7B
NM_138348;chr5;+;14664782;14699842;7;OTULIN;35060;OTULIN
NM_001199770;chr2;+;63277191;63284966;5;OTX1;7775;OTX1
NM_001270523;chr14;-;57267424;57277194;5;OTX2;9770;OTX2
NR_029385;chr14;+;57279900;57397550;4;OTX2-AS1;117650;OTX2-AS1
NM_080822;chr17;+;1945276;1946725;2;OVCA2;1449;OVCA2
NM_183378;chr12;-;29580488;29650619;28;OVCH1;70131;OVCH1
NR_073172;chr12;+;29542226;29640257;2;OVCH1-AS1;98031;OVCH1-AS1
NM_198185;chr11;-;7710668;7727941;17;OVCH2;17273;OVCH2
NM_002557;chr1;-;111956936;111970399;11;OVGP1;13463;OVGP1
NM_004561;chr11;+;65554504;65564690;4;OVOL1;10186;OVOL1
NR_108085;chr11;-;65556471;65558339;2;OVOL1-AS1;1868;OVOL1-AS1
NM_021220;chr20;-;18004795;18038521;4;OVOL2;33726;OVOL2
NM_001270948;chr19;+;36602104;36604613;3;OVOL3;2509;OVOL3
NM_005015;chr14;+;23235730;23240998;10;OXA1L;5268;OXA1L
NM_000436;chr5;-;41730166;41870791;17;OXCT1;140625;OXCT1
NR_046635;chr5;+;41870131;41872338;3;OXCT1-AS1;2207;OXCT1-AS1
NM_022120;chr1;-;40235196;40237020;1;OXCT2;1824;OXCT2
NM_148962;chr2;-;42989638;42991401;1;OXER1;1763;OXER1
NM_080818;chr13;-;97637972;97646604;4;OXGR1;8632;OXGR1
NM_001039842;chr17;-;79632065;79633618;2;OXLD1;1553;OXLD1
NM_138381;chr3;+;16306666;16347594;9;OXNAD1;40928;OXNAD1
NM_018002;chr8;+;107282405;107764921;16;OXR1;482516;OXR1
NM_001145391;chr3;+;25831562;25836025;4;OXSM;4463;OXSM
NM_005109;chr3;+;38207025;38296979;18;OXSR1;89954;OXSR1
NM_000915;chr20;+;3052265;3053163;3;OXT;898;OXT
NM_000916;chr3;-;8792094;8811300;4;OXTR;19206;OXTR
NM_002558;chr17;-;3799884;3819960;12;P2RX1;20076;P2RX1
NM_001282165;chr12;+;133195365;133198972;10;P2RX2;3607;P2RX2
NM_002559;chr11;+;57105840;57137549;12;P2RX3;31709;P2RX3
NM_001261397;chr12;+;121647663;121671909;12;P2RX4;24246;P2RX4
NM_002561;chr17;-;3576521;3599698;12;P2RX5;23177;P2RX5
NR_037928;chr17;-;3566186;3599698;15;P2RX5-TAX1BP3;33512;P2RX5-TAX1BP3
NM_001159554;chr22;+;21369441;21382302;12;P2RX6;12861;P2RX6
NR_002829;chr22;-;21396680;21398538;2;P2RX6P;1858;P2RX6P
NR_033953;chr12;+;121570621;121624354;11;P2RX7;53733;P2RX7
NM_002563;chr3;+;152552735;152555843;1;P2RY1;3108;P2RY1
NM_014499;chrX;+;78200828;78217438;4;P2RY10;16610;P2RY10
NM_002566;chr19;+;10222196;10226064;2;P2RY11;3868;P2RY11
NM_022788;chr3;-;151054630;151102600;3;P2RY12;47970;P2RY12
NM_176894;chr3;-;151044095;151047337;2;P2RY13;3242;P2RY13
NM_014879;chr3;-;150929904;150996230;3;P2RY14;66326;P2RY14
NM_002564;chr11;+;72929342;72953472;3;P2RY2;24130;P2RY2
NM_002565;chrX;-;69478015;69479654;1;P2RY4;1639;P2RY4
NM_001277205;chr11;+;72975549;73009670;4;P2RY6;34121;P2RY6
NM_178129;chrX;-;1581465;1656037;2;P2RY8;74572;P2RY8
NM_001017962;chr10;-;74766979;74856732;15;P4HA1;89753;P4HA1
NM_001017974;chr5;-;131528303;131563556;15;P4HA2;35253;P4HA2
NR_047470;chr5;+;131520568;131528498;3;P4HA2-AS1;7930;P4HA2-AS1
NM_182904;chr11;-;73977693;74022721;13;P4HA3;45028;P4HA3
NM_000918;chr17;-;79801033;79818544;11;P4HB;17511;P4HB
NM_177939;chr3;+;49027340;49044581;9;P4HTM;17241;P4HTM
NM_006191;chr12;+;56498102;56507694;13;PA2G4;9592;PA2G4
NR_003284;chr3;-;156527059;156529810;1;PA2G4P4;2751;PA2G4P4
NM_001267806;chr11;+;73587743;73638781;12;PAAF1;51038;PAAF1
NM_002568;chr8;-;101715143;101734315;15;PABPC1;19172;PABPC1
NM_001124756;chr20;+;43538702;43567962;15;PABPC1L;29260;PABPC1L
NM_001012977;chrX;-;72297176;72299351;1;PABPC1L2A;2175;PABPC1L2A
NM_001042506;chrX;+;72223351;72225551;1;PABPC1L2B;2200;PABPC1L2B
NR_026904;chr2;+;147344624;147348558;1;PABPC1P2;3934;PABPC1P2
NM_030979;chr13;+;25670275;25672704;1;PABPC3;2429;PABPC3
NM_003819;chr1;-;40026484;40042521;16;PABPC4;16037;PABPC4
NM_001114734;chr4;-;135117488;135122903;2;PABPC4L;5415;PABPC4L
NM_080832;chrX;+;90689596;90693583;2;PABPC5;3987;PABPC5
NR_110659;chrX;-;90669901;90689998;4;PABPC5-AS1;20097;PABPC5-AS1
NM_004643;chr14;+;23789396;23795394;7;PABPN1;5998;PABPN1
NM_001080487;chr16;-;88929747;88933068;7;PABPN1L;3321;PABPN1L
NM_001080378;chr6;+;163148163;163736524;6;PACRG;588361;PACRG
NR_028390;chr6;-;163731016;163745505;6;PACRG-AS1;14489;PACRG-AS1
NM_001258346;chr4;+;20702035;20729980;7;PACRGL;27945;PACRGL
NM_018026;chr11;+;65837823;66012218;24;PACS1;174395;PACS1
NM_001243127;chr14;+;105767147;105864484;24;PACS2;97337;PACS2
NM_020804;chr6;+;34433837;34503000;10;PACSIN1;69163;PACSIN1
NM_001184970;chr22;-;43265771;43411184;11;PACSIN2;145413;PACSIN2
NM_001184974;chr11;-;47199072;47208010;11;PACSIN3;8938;PACSIN3
NM_013358;chr1;+;17531620;17572501;16;PADI1;40881;PADI1
NM_007365;chr1;-;17393255;17445948;16;PADI2;52693;PADI2
NM_016233;chr1;+;17575592;17610727;16;PADI3;35135;PADI3
NM_012387;chr1;+;17634689;17690495;16;PADI4;55806;PADI4
NM_207421;chr1;+;17698690;17728195;17;PADI6;29505;PADI6
NM_001018049;chr9;+;138453603;138458622;7;PAEP;5019;PAEP
NM_019088;chr19;-;39876269;39881835;14;PAF1;5566;PAF1
NM_000430;chr17;+;2496922;2588909;11;PAFAH1B1;91987;PAFAH1B1
NR_110269;chr11;+;117014999;117048889;8;PAFAH1B2;33890;PAFAH1B2
NM_001145940;chr19;-;42801184;42806952;6;PAFAH1B3;5768;PAFAH1B3
NM_000437;chr1;-;26286257;26324648;11;PAFAH2;38391;PAFAH2
NM_018440;chr8;-;81880045;82024303;9;PAG1;144258;PAG1
NM_003785;chrX;-;49452053;49460596;6;PAGE1;8543;PAGE1
NM_207339;chrX;+;55115496;55119260;5;PAGE2;3764;PAGE2
NM_001015038;chrX;+;55101488;55105336;5;PAGE2B;3848;PAGE2B
NR_033460;chrX;-;55284848;55291165;5;PAGE3;6317;PAGE3
NM_007003;chrX;+;49593905;49598637;5;PAGE4;4732;PAGE4
NM_130467;chrX;+;55246790;55250541;5;PAGE5;3751;PAGE5
NM_024516;chr16;+;29827527;29833816;3;PAGR1;6289;PAGR1
NM_000277;chr12;-;103232103;103311381;13;PAH;79278;PAH
NM_006452;chr4;+;57301914;57327534;10;PAICS;25620;PAICS
NM_183323;chr5;-;43526369;43557521;11;PAIP1;31152;PAIP1
NM_016480;chr5;+;138677520;138705409;4;PAIP2;27889;PAIP2
NM_020459;chr2;-;71409867;71454233;4;PAIP2B;44366;PAIP2B
NM_002576;chr11;-;77033059;77185108;15;PAK1;152049;PAK1
NM_017906;chr6;+;10695187;10709970;10;PAK1IP1;14783;PAK1IP1
NM_002577;chr3;+;196466727;196559518;15;PAK2;92791;PAK2
NM_001128167;chrX;+;110187512;110464173;15;PAK3;276661;PAK3
NM_001014835;chr19;+;39616419;39670046;9;PAK4;53627;PAK4
NM_001128628;chr15;+;40509628;40569688;11;PAK6;60060;PAK6
NM_020341;chr20;-;9518036;9819687;11;PAK7;301651;PAK7
NM_024675;chr16;-;23614482;23652678;13;PALB2;38196;PALB2
NM_014431;chr10;+;72238563;72328206;20;PALD1;89643;PALD1
NM_001166108;chr4;+;169418216;169849608;22;PALLD;431392;PALLD
NM_001040134;chr19;+;708952;748330;8;PALM;39378;PALM
NM_001037293;chr9;+;112403067;112713756;7;PALM2;310689;PALM2
NM_007203;chr9;+;112542576;112934791;11;PALM2-AKAP2;392215;PALM2-AKAP2
NM_001145028;chr19;-;14164178;14169971;6;PALM3;5793;PALM3
NM_017734;chr1;+;100111430;100160097;8;PALMD;48667;PALMD
NR_033440;chr5;+;102201526;102366808;24;PAM;165282;PAM
NM_016069;chr16;-;4390251;4401373;5;PAM16;11122;PAM16
NM_001282675;chr11;-;35453375;35551848;13;PAMR1;98473;PAMR1
NM_014871;chr12;-;56710006;56727837;26;PAN2;17831;PAN2
NM_175854;chr13;+;28712642;28869475;19;PAN3;156833;PAN3
NR_029383;chr13;-;28710979;28713311;2;PAN3-AS1;2332;PAN3-AS1
NR_109836;chr6;-;36641397;36642903;1;PANDAR;1506;PANDAR
NM_148977;chr10;-;91339253;91405329;7;PANK1;66076;PANK1
NM_024960;chr20;+;3869485;3904502;7;PANK2;35017;PANK2
NM_024594;chr5;-;167982627;168006614;7;PANK3;23987;PANK3
NM_018216;chr1;-;2439974;2458035;19;PANK4;18061;PANK4
NM_015368;chr11;+;93862093;93915137;5;PANX1;53044;PANX1
NM_052839;chr22;+;50609159;50618724;3;PANX2;9565;PANX2
NM_052959;chr11;+;124481452;124490251;4;PANX3;8799;PANX3
NM_207128;chr10;+;135192740;135205200;6;PAOX;12460;PAOX
NM_173797;chr5;+;78908242;78982471;16;PAPD4;74229;PAPD4
NM_001040285;chr16;+;50186828;50269219;13;PAPD5;82391;PAPD5
NM_001171805;chr5;+;6714717;6757161;13;PAPD7;42444;PAPD7
NM_001004318;chr19;+;39574944;39602128;13;PAPL;27184;PAPL
NM_173462;chr14;+;73704204;73741347;26;PAPLN;37143;PAPLN
NM_032632;chr14;+;96968712;97033453;22;PAPOLA;64741;PAPOLA
NM_020144;chr7;-;4897368;4901625;1;PAPOLB;4257;PAPOLB
NM_022894;chr2;+;60983364;61029221;22;PAPOLG;45857;PAPOLG
NM_002581;chr9;+;118916070;119164600;22;PAPPA;248530;PAPPA
NM_020318;chr1;+;176432306;176811970;23;PAPPA2;379664;PAPPA2
NR_103711;chr9;-;119160436;119162885;1;PAPPA-AS1;2449;PAPPA-AS1
NM_005443;chr4;-;108534821;108641419;12;PAPSS1;106598;PAPSS1
NM_001015880;chr10;+;89419475;89507462;13;PAPSS2;87987;PAPSS2
NM_001040202;chr4;-;79839093;79860582;6;PAQR3;21489;PAQR3
NM_001284512;chr16;+;3019245;3023490;2;PAQR4;4245;PAQR4
NM_017705;chr15;+;69591293;69699976;9;PAQR5;108683;PAQR5
NM_001272108;chr1;-;156213111;156217908;6;PAQR6;4797;PAQR6
NM_178422;chr1;-;26187974;26197744;2;PAQR7;9770;PAQR7
NM_133367;chr6;+;52226925;52272575;2;PAQR8;45650;PAQR8
NM_198504;chr3;-;142680073;142682178;1;PAQR9;2105;PAQR9
NM_001184790;chr10;-;34398487;35104253;23;PARD3;705766;PARD3
NR_108043;chr10;+;35104695;35105350;2;PARD3-AS1;655;PARD3-AS1
NM_205863;chr2;+;205410515;206484886;22;PARD3B;1074371;PARD3B
NM_001037281;chr16;+;67694850;67696681;3;PARD6A;1831;PARD6A
NM_032521;chr20;+;49348080;49370278;3;PARD6B;22198;PARD6B
NM_032510;chr18;-;77915116;78005397;3;PARD6G;90281;PARD6G
NR_028340;chr18;+;77905806;77936315;3;PARD6G-AS1;30509;PARD6G-AS1
NM_003631;chr10;-;51026324;51371331;18;PARG;345007;PARG
NM_013988;chr6;-;161768589;163148834;9;PARK2;1380245;PARK2
NM_001123377;chr1;+;8021713;8045342;7;PARK7;23629;PARK7
NM_001037639;chr3;-;183547172;183602693;9;PARL;55521;PARL
NM_015393;chr4;+;75858284;75975325;4;PARM1;117041;PARM1
NM_002582;chr16;-;14529556;14724128;24;PARN;194572;PARN
NM_001618;chr1;-;226548391;226595801;23;PARP1;47410;PARP1
NM_032789;chr8;-;145051319;145060635;11;PARP10;9316;PARP10
NM_001286522;chr12;-;3918026;3982614;8;PARP11;64588;PARP11
NM_022750;chr7;-;139723548;139763521;12;PARP12;39973;PARP12
NM_017554;chr3;+;122399671;122449687;17;PARP14;50016;PARP14
NM_001113523;chr3;+;122296448;122355536;12;PARP15;59088;PARP15
NM_017851;chr15;-;65550436;65579018;6;PARP16;28582;PARP16
NM_001042618;chr14;+;20811772;20826063;16;PARP2;14291;PARP2
NM_005485;chr3;+;51976360;51982883;11;PARP3;6523;PARP3
NM_006437;chr13;-;24995068;25086948;34;PARP4;91880;PARP4
NM_020214;chr15;-;72533521;72563628;23;PARP6;30107;PARP6
NM_001178055;chr5;+;49961732;50142356;27;PARP8;180624;PARP8
NM_031458;chr3;-;122246759;122283523;11;PARP9;36764;PARP9
NM_017915;chr12;+;102513955;102591298;11;PARPBP;77343;PARPBP
NM_152268;chr1;-;55222570;55230226;2;PARS2;7656;PARS2
NR_024617;chr5;+;59783539;59843484;4;PART1;59945;PART1
NM_018222;chr11;+;12399025;12556903;13;PARVA;157878;PARVA
NM_001003828;chr22;+;44395090;44565112;14;PARVB;170022;PARVB
NM_001137605;chr22;+;44568835;44604349;14;PARVG;35514;PARVG
NM_173493;chrX;+;150732006;150845211;16;PASD1;113205;PASD1
NM_001252120;chr2;-;242045513;242089394;19;PASK;43881;PASK
NM_138294;chr11;+;125616187;125619743;5;PATE1;3556;PATE1
NM_212555;chr11;-;125646027;125648714;4;PATE2;2687;PATE2
NM_001129883;chr11;+;125658005;125661495;3;PATE3;3490;PATE3
NM_001144874;chr11;+;125703210;125709967;3;PATE4;6757;PATE4
NM_152716;chr11;-;59404191;59436511;19;PATL1;32320;PATL1
NM_001145112;chr15;-;44957929;44969086;16;PATL2;11157;PATL2
NM_014323;chr22;-;31721789;31742249;5;PATZ1;20460;PATZ1
NM_002583;chr12;-;79985744;80084790;7;PAWR;99046;PAWR
NM_006192;chr20;+;21686296;21699124;5;PAX1;12828;PAX1
NM_000278;chr10;+;102505467;102589698;10;PAX2;84231;PAX2
NM_001127366;chr2;-;223064605;223163715;9;PAX3;99110;PAX3
NM_006193;chr7;-;127250345;127255780;9;PAX4;5435;PAX4
NM_001280550;chr9;-;36833271;37034476;7;PAX5;201205;PAX5
NM_001258462;chr11;-;31806339;31839509;14;PAX6;33170;PAX6
NM_001135254;chr1;+;18957499;19075360;9;PAX7;117861;PAX7
NM_013952;chr2;-;113973573;114036498;12;PAX8;62925;PAX8
NR_015377;chr2;+;113993845;114024600;6;PAX8-AS1;30755;PAX8-AS1
NM_006194;chr14;+;37126772;37147011;5;PAX9;20239;PAX9
NM_016631;chr21;-;34106209;34144169;18;PAXBP1;37960;PAXBP1
NR_038879;chr21;+;34100424;34115433;4;PAXBP1-AS1;15009;PAXBP1-AS1
NM_007349;chr7;-;154735399;154794682;21;PAXIP1;59283;PAXIP1
NR_028090;chr7;+;154795142;154797413;1;PAXIP1-AS1;2271;PAXIP1-AS1
NR_024476;chr7;+;154720226;154741196;8;PAXIP1-AS2;20970;PAXIP1-AS2
NM_016500;chrX;+;75392770;75398033;6;PBDC1;5263;PBDC1
NM_018492;chr8;-;27667137;27695612;8;PBK;28475;PBK
NM_022129;chr10;-;70042416;70092684;10;PBLD;50268;PBLD
NM_021635;chr6;-;138537126;138539627;1;PBOV1;2501;PBOV1
NM_018313;chr3;-;52579367;52719866;30;PBRM1;140499;PBRM1
NM_002585;chr1;+;164528596;164821060;9;PBX1;292464;PBX1
NM_002586;chr6;-;32152509;32157963;9;PBX2;5454;PBX2
NR_024123;chr9;+;128509616;128729655;7;PBX3;220039;PBX3
NM_025245;chr19;-;19672515;19729725;8;PBX4;57210;PBX4
NM_020524;chr1;-;154916558;154928567;11;PBXIP1;12009;PBXIP1
NM_001040716;chr11;-;66615996;66725847;23;PC;109851;PC
NR_015342;chr9;+;79379353;79402465;3;PCA3;23112;PCA3
NR_045262;chr8;+;128025398;128033259;2;PCAT1;7861;PCAT1
NR_024259;chr18;-;24267584;24283602;2;PCAT18;16018;PCAT18
NR_040109;chr19;-;41960073;42006554;4;PCAT19;46481;PCAT19
NR_026555;chr4;+;80748624;80784401;2;PCAT4;35777;PCAT4
NR_110138;chr10;+;36067229;36089848;3;PCAT5;22619;PCAT5
NR_046326;chr1;+;202780073;202781041;2;PCAT6;968;PCAT6
NM_000281;chr10;-;72643264;72648543;4;PCBD1;5279;PCBD1
NM_032151;chr5;+;134240809;134298336;4;PCBD2;57527;PCBD2
NM_006196;chr2;+;70314584;70316334;1;PCBP1;1750;PCBP1
NR_033872;chr2;-;70189394;70314147;11;PCBP1-AS1;124753;PCBP1-AS1
NM_031989;chr12;+;53845885;53874946;15;PCBP2;29061;PCBP2
NR_109828;chr12;+;53858251;53858841;1;PCBP2-OT1;590;PCBP2-OT1
NM_020528;chr21;+;47269874;47362368;14;PCBP3;92494;PCBP3
NM_033008;chr3;-;51991469;52001482;13;PCBP4;10013;PCBP4
NM_001127692;chr13;+;100741268;101182691;23;PCCA;441423;PCCA
NR_047686;chr13;-;101116690;101133269;5;PCCA-AS1;16579;PCCA-AS1
NM_000532;chr3;+;135969166;136049013;15;PCCB;79847;PCCB
NM_032420;chr5;-;141232675;141257975;5;PCDH1;25300;PCDH1
NM_032961;chr4;+;134070469;134112732;5;PCDH10;42263;PCDH10
NM_032969;chrX;+;91089658;91878228;6;PCDH11X;788570;PCDH11X
NM_032973;chrY;+;4924130;5610269;5;PCDH11Y;686139;PCDH11Y
NM_016580;chr5;-;141323149;141338627;4;PCDH12;15478;PCDH12
NM_001142772;chr10;-;55562532;56561051;34;PCDH15;998519;PCDH15
NM_001040429;chr13;+;58205788;58303065;4;PCDH17;97277;PCDH17
NM_019035;chr4;-;138440073;138453629;4;PCDH18;13556;PCDH18
NM_020766;chrX;-;99546641;99665271;5;PCDH19;118630;PCDH19
NM_022843;chr13;-;61983818;61989655;2;PCDH20;5837;PCDH20
NM_032457;chr4;+;30722036;31148423;3;PCDH7;426387;PCDH7
NM_032949;chr13;-;53418108;53422775;3;PCDH8;4667;PCDH8
NM_020403;chr13;-;66876965;67804468;4;PCDH9;927503;PCDH9
NR_046527;chr13;+;67399300;67489163;6;PCDH9-AS2;89863;PCDH9-AS2
NR_046636;chr13;+;67551520;67559908;3;PCDH9-AS3;8388;PCDH9-AS3
NR_046637;chr13;+;67565017;67576132;3;PCDH9-AS4;11115;PCDH9-AS4
NM_031411;chr5;+;140165720;140391929;4;PCDHA1;226209;PCDHA1
NM_031860;chr5;+;140235467;140391929;4;PCDHA10;156462;PCDHA10
NM_018902;chr5;+;140247097;140391929;4;PCDHA11;144832;PCDHA11
NM_018903;chr5;+;140254886;140391929;4;PCDHA12;137043;PCDHA12
NM_018904;chr5;+;140261853;140391929;4;PCDHA13;130076;PCDHA13
NM_018905;chr5;+;140174443;140391929;4;PCDHA2;217486;PCDHA2
NM_018906;chr5;+;140180782;140391929;4;PCDHA3;211147;PCDHA3
NM_018907;chr5;+;140186658;140391929;4;PCDHA4;205271;PCDHA4
NM_018908;chr5;+;140201360;140391929;4;PCDHA5;190569;PCDHA5
NM_031849;chr5;+;140207506;140391929;4;PCDHA6;184423;PCDHA6
NM_018910;chr5;+;140213968;140391929;4;PCDHA7;177961;PCDHA7
NM_018911;chr5;+;140220906;140391929;4;PCDHA8;171023;PCDHA8
NM_031857;chr5;+;140227356;140391929;4;PCDHA9;164573;PCDHA9
NM_018898;chr5;+;140306301;140391929;4;PCDHAC1;85628;PCDHAC1
NM_018899;chr5;+;140345746;140391929;4;PCDHAC2;46183;PCDHAC2
NM_013340;chr5;+;140430960;140433547;1;PCDHB1;2587;PCDHB1
NM_018930;chr5;+;140571951;140575213;1;PCDHB10;3262;PCDHB10
NM_018931;chr5;+;140579347;140582618;1;PCDHB11;3271;PCDHB11
NM_018932;chr5;+;140588290;140591698;1;PCDHB12;3408;PCDHB12
NM_018933;chr5;+;140593490;140596993;1;PCDHB13;3503;PCDHB13
NM_018934;chr5;+;140601897;140605860;1;PCDHB14;3963;PCDHB14
NM_018935;chr5;+;140624916;140627801;1;PCDHB15;2885;PCDHB15
NM_020957;chr5;+;140561264;140565796;1;PCDHB16;4532;PCDHB16
NR_001280;chr5;+;140535579;140537990;1;PCDHB17;2411;PCDHB17
NR_001281;chr5;+;140613937;140617101;1;PCDHB18;3164;PCDHB18
NR_001282;chr5;+;140619688;140624312;1;PCDHB19P;4624;PCDHB19P
NM_018936;chr5;+;140474190;140476964;1;PCDHB2;2774;PCDHB2
NM_018937;chr5;+;140479829;140483406;1;PCDHB3;3577;PCDHB3
NM_018938;chr5;+;140501331;140505203;1;PCDHB4;3872;PCDHB4
NM_015669;chr5;+;140514787;140517709;1;PCDHB5;2922;PCDHB5
NM_018939;chr5;+;140529838;140532868;1;PCDHB6;3030;PCDHB6
NM_018940;chr5;+;140552201;140555957;1;PCDHB7;3756;PCDHB7
NM_019120;chr5;+;140557370;140560081;1;PCDHB8;2711;PCDHB8
NM_019119;chr5;+;140566700;140571111;1;PCDHB9;4411;PCDHB9
NM_018912;chr5;+;140710251;140892546;4;PCDHGA1;182295;PCDHGA1
NM_018913;chr5;+;140792742;140892546;4;PCDHGA10;99804;PCDHGA10
NM_032092;chr5;+;140800536;140892546;4;PCDHGA11;92010;PCDHGA11
NM_003735;chr5;+;140810157;140892546;4;PCDHGA12;82389;PCDHGA12
